playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,nextSeason
Janis Antiste,/janis-antiste/profil/spieler/538974,20,CF,France,3000000,5680000,Spezia Calcio,/spezia-calcio/startseite/verein/3522,US Sassuolo,/us-sassuolo/startseite/verein/6574,out,2022,-2680000,20.0,1.83,right,ITA-Serie A,Spezia,Janis Antiste,FRA,FW,18.0,2002.0,8.8,0,0,0.0,15,6.0,5.0,12.0,4.0,11.0,0.0,0.0,0.0,36.0,16.0,19.0,45.7,2022
Martin Erlic,/martin-erlic/profil/spieler/357003,24,CB,Croatia,5000000,3000000,Spezia Calcio,/spezia-calcio/startseite/verein/3522,US Sassuolo,/us-sassuolo/startseite/verein/6574,out,2022,2000000,25.0,1.93,right,ITA-Serie A,Spezia,Martin Erlic,CRO,DF,23.0,1998.0,28.6,5,0,0.0,28,20.0,0.0,2.0,28.0,16.0,2.0,2.0,0.0,134.0,55.0,40.0,57.9,2022
Ivan Provedel,/ivan-provedel/profil/spieler/197929,28,GK,Italy,12000000,2380000,Spezia Calcio,/spezia-calcio/startseite/verein/3522,SS Lazio,/lazio-rom/startseite/verein/398,out,2022,9620000,29.0,1.94,right,ITA-Serie A,Spezia,Ivan Provedel,ITA,GK,27.0,1994.0,30.7,2,0,0.0,2,4.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,50.0,6.0,0.0,100.0,2022
Matteo Lovato,/matteo-lovato/profil/spieler/459655,22,CB,Italy,6000000,7000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2022,-1000000,23.0,1.88,right,ITA-Serie A,Atalanta,Matteo Lovato,ITA,DF,21.0,2000.0,3.4,1,0,0.0,5,1.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,12.0,10.0,5.0,66.7,2022
Matteo Lovato,/matteo-lovato/profil/spieler/459655,22,CB,Italy,6000000,7000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2022,-1000000,23.0,1.88,right,ITA-Serie A,Cagliari,Matteo Lovato,ITA,DF,21.0,2000.0,13.8,4,0,0.0,16,14.0,0.0,0.0,28.0,15.0,0.0,1.0,0.0,106.0,21.0,23.0,47.7,2022
Federico Bonazzoli,/federico-bonazzoli/profil/spieler/241527,25,CF,Italy,4000000,5000000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2022,-1000000,26.0,1.82,left,ITA-Serie A,Salernitana,Federico Bonazzoli,ITA,"FW,MF",24.0,1997.0,20.7,6,0,0.0,31,66.0,6.0,23.0,6.0,12.0,0.0,0.0,0.0,76.0,11.0,24.0,31.4,2022
Flavius Daniliuc,/flavius-daniliuc/profil/spieler/322655,21,CB,Austria,8000000,5000000,OGC Nice,/ogc-nizza/startseite/verein/417,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2022,3000000,22.0,1.88,right,FRA-Ligue 1,Nice,Flavius Daniliuc,AUT,DF,20.0,2001.0,14.4,4,0,0.0,17,4.0,1.0,7.0,14.0,31.0,0.0,0.0,0.0,98.0,21.0,24.0,46.7,2022
Giulio Maggiore,/giulio-maggiore/profil/spieler/353796,24,CM,Italy,5500000,4500000,Spezia Calcio,/spezia-calcio/startseite/verein/3522,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2022,1000000,25.0,1.84,right,ITA-Serie A,Spezia,Giulio Maggiore,ITA,MF,23.0,1998.0,31.3,9,0,0.0,64,67.0,1.0,13.0,29.0,32.0,0.0,1.0,0.0,206.0,33.0,42.0,44.0,2022
Emil Bohinen,/emil-bohinen/profil/spieler/406806,23,CM,Norway,3400000,3250000,CSKA Moscow,/zska-moskau/startseite/verein/2410,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2022,150000,24.0,1.89,left,ITA-Serie A,Salernitana,Emil Bohinen,NOR,MF,22.0,1999.0,7.8,5,0,0.0,16,13.0,1.0,20.0,12.0,9.0,0.0,0.0,0.0,61.0,6.0,13.0,31.6,2022
Mamadou Coulibaly,/mamadou-coulibaly/profil/spieler/472161,23,CM,Senegal,1300000,3000000,Udinese Calcio,/udinese-calcio/startseite/verein/410,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2022,-1700000,24.0,1.83,right,ITA-Serie A,Salernitana,Mamadou Coulibaly,SEN,MF,22.0,1999.0,9.0,1,0,0.0,16,9.0,0.0,8.0,11.0,12.0,1.0,0.0,0.0,74.0,9.0,8.0,52.9,2022
Mikael,/mikael/profil/spieler/642689,23,CF,Brazil,1500000,2000000,Sport Club do Recife,/sport-club-do-recife/startseite/verein/8718,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2022,-500000,24.0,1.84,left,ITA-Serie A,Salernitana,Mikael,BRA,"FW,MF",22.0,1999.0,1.0,0,0,0.0,3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,7.0,46.2,2022
Pasquale Mazzocchi,/pasquale-mazzocchi/profil/spieler/250153,26,RB,Italy,4800000,1000000,Venezia FC,/venezia-fc/startseite/verein/607,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2022,3800000,27.0,1.83,right,ITA-Serie A,Salernitana,Pasquale Mazzocchi,ITA,DF,26.0,1995.0,14.1,2,0,0.0,18,7.0,1.0,79.0,11.0,19.0,0.0,0.0,0.0,62.0,11.0,9.0,55.0,2022
Pasquale Mazzocchi,/pasquale-mazzocchi/profil/spieler/250153,26,RB,Italy,4800000,1000000,Venezia FC,/venezia-fc/startseite/verein/607,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2022,3800000,27.0,1.83,right,ITA-Serie A,Venezia,Pasquale Mazzocchi,ITA,DF,26.0,1995.0,13.8,3,0,0.0,22,6.0,0.0,46.0,21.0,8.0,0.0,0.0,0.0,74.0,11.0,10.0,52.4,2022
Dylan Bronn,/dylan-bronn/profil/spieler/450417,27,CB,Tunisia,2500000,1000000,FC Metz,/fc-metz/startseite/verein/347,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2022,1500000,28.0,1.86,right,FRA-Ligue 1,Metz,Dylan Bronn,TUN,DF,26.0,1995.0,28.3,10,1,1.0,31,11.0,3.0,12.0,40.0,29.0,0.0,0.0,0.0,164.0,28.0,28.0,50.0,2022
Grigoris Kastanos,/grigoris-kastanos/profil/spieler/298635,24,CM,Cyprus,1800000,300000,Juventus Next Gen,/juventus-turin-u23/startseite/verein/41101,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2022,1500000,25.0,1.79,left,ITA-Serie A,Salernitana,Grigoris Kastanos,CYP,"MF,FW",23.0,1998.0,15.0,4,1,0.0,28,35.0,2.0,52.0,22.0,19.0,1.0,0.0,0.0,85.0,18.0,11.0,62.1,2022
Éderson,/ederson/profil/spieler/607854,22,CM,Brazil,20000000,21400000,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2022,-1400000,23.0,1.83,right,ITA-Serie A,Salernitana,Éderson,BRA,MF,22.0,1999.0,12.7,5,0,0.0,18,34.0,1.0,5.0,19.0,18.0,0.0,0.0,0.0,62.0,11.0,17.0,39.3,2022
Federico Di Francesco,/federico-di-francesco/profil/spieler/38607,28,LW,Italy,1800000,500000,SPAL,/spal/startseite/verein/2722,US Lecce,/us-lecce/startseite/verein/1005,in,2022,1300000,29.0,1.71,right,ITA-Serie A,Empoli,Federico Di Francesco,ITA,"FW,MF",27.0,1994.0,15.2,2,0,0.0,29,27.0,13.0,38.0,9.0,5.0,1.0,0.0,0.0,50.0,2.0,17.0,10.5,2022
Francesco Di Mariano,/francesco-di-mariano/profil/spieler/238950,26,LW,Italy,1400000,1000000,US Lecce,/us-lecce/startseite/verein/1005,Palermo FC,/palermo-fc/startseite/verein/458,out,2022,400000,27.0,1.77,right,ITA-Serie A,Venezia,Francesco Di Mariano,ITA,FW,25.0,1996.0,0.7,0,0,0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2022
Felix Afena-Gyan,/felix-afena-gyan/profil/spieler/872380,19,CF,Ghana,5000000,6000000,AS Roma,/as-rom/startseite/verein/12,US Cremonese,/us-cremonese/startseite/verein/2239,in,2022,-1000000,20.0,1.75,right,ITA-Serie A,Roma,Felix Afena-Gyan,GHA,"FW,MF",18.0,2003.0,7.4,5,1,1.0,15,24.0,4.0,8.0,3.0,3.0,0.0,0.0,0.0,31.0,11.0,15.0,42.3,2022
Andrea Carboni,/andrea-carboni/profil/spieler/481834,21,CB,Italy,4000000,4000000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,AC Monza,/ac-monza/startseite/verein/2919,in,2022,0,22.0,1.87,left,ITA-Serie A,Cagliari,Andrea Carboni,ITA,DF,20.0,2001.0,24.6,6,0,0.0,18,9.0,0.0,25.0,27.0,24.0,0.0,0.0,1.0,110.0,41.0,38.0,51.9,2022
Leonardo Mancuso,/leonardo-mancuso/profil/spieler/160344,30,CF,Italy,1600000,2790000,FC Empoli,/fc-empoli/startseite/verein/749,AC Monza,/ac-monza/startseite/verein/2919,in,2022,-1190000,31.0,1.82,right,ITA-Serie A,Empoli,Leonardo Mancuso,ITA,FW,29.0,1992.0,4.7,0,0,0.0,1,2.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,11.0,8.3,2022
Diego González,/diego-gonzalez/profil/spieler/873981,20,LW,Paraguay,750000,1000000,Celaya FC,/celaya-fc/startseite/verein/33203,SS Lazio,/lazio-rom/startseite/verein/398,in,2023,-250000,20.0,1.77,left,ESP-La Liga,Elche,Diego González,ESP,DF,27.0,1995.0,10.6,4,0,0.0,17,5.0,0.0,1.0,7.0,7.0,0.0,1.0,0.0,47.0,19.0,8.0,70.4,2023
Gonzalo Escalante,/gonzalo-escalante/profil/spieler/266795,30,CM,Argentina,2000000,2500000,SS Lazio,/lazio-rom/startseite/verein/398,Cádiz CF,/fc-cadiz/startseite/verein/2687,out,2023,-500000,30.0,1.82,right,ESP-La Liga,Cádiz,Gonzalo Escalante,ARG,MF,29.0,1993.0,12.5,4,0,0.0,14,17.0,0.0,4.0,17.0,24.0,0.0,1.0,0.0,86.0,27.0,28.0,49.1,2023
Gonzalo Escalante,/gonzalo-escalante/profil/spieler/266795,30,CM,Argentina,2000000,2500000,SS Lazio,/lazio-rom/startseite/verein/398,Cádiz CF,/fc-cadiz/startseite/verein/2687,out,2023,-500000,30.0,1.82,right,ITA-Serie A,Cremonese,Gonzalo Escalante,ARG,MF,29.0,1993.0,6.2,0,1,0.0,6,5.0,0.0,1.0,10.0,8.0,0.0,0.0,0.0,39.0,9.0,9.0,50.0,2023
Francesco Acerbi,/francesco-acerbi/profil/spieler/131075,35,CB,Italy,4000000,3500000,SS Lazio,/lazio-rom/startseite/verein/398,Inter Milan,/inter-mailand/startseite/verein/46,in,2023,500000,35.0,1.92,left,ITA-Serie A,Inter,Francesco Acerbi,ITA,DF,34.0,1988.0,26.9,4,0,0.0,17,13.0,2.0,22.0,41.0,19.0,0.0,0.0,0.0,151.0,78.0,42.0,65.0,2023
Ruben Loftus-Cheek,/ruben-loftus-cheek/profil/spieler/202886,27,CM,England,25000000,16000000,Chelsea FC,/fc-chelsea/startseite/verein/631,AC Milan,/ac-mailand/startseite/verein/5,in,2023,9000000,27.0,1.91,right,ENG-Premier League,Chelsea,Ruben Loftus-Cheek,ENG,"MF,DF",26.0,1996.0,17.1,1,0,0.0,10,34.0,1.0,19.0,12.0,14.0,0.0,0.0,1.0,101.0,22.0,26.0,45.8,2023
Ruslan Malinovskyi,/ruslan-malinovskyi/profil/spieler/207877,30,AM,Ukraine,15000000,10000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2023,5000000,30.0,1.81,left,FRA-Ligue 1,Marseille,Ruslan Malinovskyi,UKR,"MF,FW",29.0,1993.0,13.6,4,0,0.0,29,18.0,1.0,38.0,3.0,11.0,0.0,0.0,0.0,73.0,15.0,24.0,38.5,2023
Ruslan Malinovskyi,/ruslan-malinovskyi/profil/spieler/207877,30,AM,Ukraine,15000000,10000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2023,5000000,30.0,1.81,left,ITA-Serie A,Atalanta,Ruslan Malinovskyi,UKR,"MF,FW",29.0,1993.0,6.1,2,0,0.0,10,11.0,0.0,23.0,5.0,8.0,0.0,0.0,0.0,57.0,5.0,7.0,41.7,2023
Sam Lammers,/sam-lammers/profil/spieler/386914,26,CF,Netherlands,2000000,3500000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Rangers FC,/glasgow-rangers/startseite/verein/124,out,2023,-1500000,26.0,1.91,both,ITA-Serie A,Empoli,Sam Lammers,NED,FW,25.0,1997.0,9.8,0,0,0.0,6,8.0,1.0,4.0,3.0,10.0,0.0,0.0,0.0,27.0,18.0,16.0,52.9,2023
Sam Lammers,/sam-lammers/profil/spieler/386914,26,CF,Netherlands,2000000,3500000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Rangers FC,/glasgow-rangers/startseite/verein/124,out,2023,-1500000,26.0,1.91,both,ITA-Serie A,Sampdoria,Sam Lammers,NED,FW,25.0,1997.0,12.2,1,0,0.0,19,23.0,1.0,2.0,6.0,5.0,0.0,0.0,0.0,28.0,31.0,40.0,43.7,2023
Justin Kluivert,/justin-kluivert/profil/spieler/330659,24,LW,Netherlands,14000000,11200000,AS Roma,/as-rom/startseite/verein/12,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2023,2800000,24.0,1.72,both,ESP-La Liga,Valencia,Justin Kluivert,NED,"FW,MF",23.0,1999.0,16.1,4,0,0.0,24,19.0,10.0,64.0,7.0,14.0,1.0,0.0,0.0,69.0,8.0,22.0,26.7,2023
Benjamin Tahirovic,/benjamin-tahirovic/profil/spieler/787907,20,CM,Bosnia-Herzegovina,1500000,7500000,AS Roma,/as-rom/startseite/verein/12,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,out,2023,-6000000,20.0,1.91,right,ITA-Serie A,Roma,Benjamin Tahirovic,BIH,MF,19.0,2003.0,3.9,1,0,0.0,5,2.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,26.0,5.0,2.0,71.4,2023
Carles Pérez,/carles-perez/profil/spieler/282810,25,RW,Spain,5000000,5200000,AS Roma,/as-rom/startseite/verein/12,Celta de Vigo,/celta-vigo/startseite/verein/940,out,2023,-200000,25.0,1.73,left,ESP-La Liga,Celta Vigo,Carles Pérez,ESP,"MF,FW",24.0,1998.0,23.8,5,0,0.0,35,37.0,9.0,36.0,6.0,23.0,1.0,0.0,0.0,110.0,6.0,40.0,13.0,2023
Moise Kean,/moise-kean/profil/spieler/364135,23,CF,Italy,18000000,30000000,Everton FC,/fc-everton/startseite/verein/29,Juventus FC,/juventus-turin/startseite/verein/506,in,2023,-12000000,23.0,1.83,right,ITA-Serie A,Juventus,Moise Kean,ITA,FW,22.0,2000.0,11.1,5,1,0.0,15,18.0,8.0,5.0,5.0,6.0,0.0,0.0,0.0,40.0,9.0,11.0,45.0,2023
Timothy Weah,/timothy-weah/profil/spieler/370846,23,RW,United States,14000000,10300000,LOSC Lille,/losc-lille/startseite/verein/1082,Juventus FC,/juventus-turin/startseite/verein/506,in,2023,3700000,23.0,1.83,right,FRA-Ligue 1,Lille,Timothy Weah,USA,"DF,FW",22.0,2000.0,19.4,2,0,0.0,17,18.0,4.0,51.0,23.0,14.0,0.0,0.0,0.0,84.0,13.0,20.0,39.4,2023
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,29,CF,Poland,8000000,6300000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Juventus FC,/juventus-turin/startseite/verein/506,in,2023,1700000,29.0,1.86,left,FRA-Ligue 1,Marseille,Arkadiusz Milik,POL,FW,28.0,1994.0,1.4,1,0,0.0,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,7.0,22.2,2023
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,29,CF,Poland,8000000,6300000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Juventus FC,/juventus-turin/startseite/verein/506,in,2023,1700000,29.0,1.86,left,ITA-Serie A,Juventus,Arkadiusz Milik,POL,FW,28.0,1994.0,17.6,3,1,1.0,27,29.0,8.0,6.0,1.0,8.0,1.0,1.0,0.0,40.0,36.0,56.0,39.1,2023
Dejan Kulusevski,/dejan-kulusevski/profil/spieler/431755,23,RW,Sweden,50000000,30000000,Juventus FC,/juventus-turin/startseite/verein/506,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2023,20000000,23.0,1.86,left,ENG-Premier League,Tottenham,Dejan Kulusevski,SWE,"MF,FW",22.0,2000.0,23.0,2,0,0.0,36,25.0,3.0,62.0,13.0,15.0,0.0,1.0,0.0,145.0,3.0,7.0,30.0,2023
Stefan Posch,/stefan-posch/profil/spieler/223974,26,RB,Austria,14000000,5000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Bologna FC 1909,/fc-bologna/startseite/verein/1025,in,2023,9000000,26.0,1.9,right,GER-Bundesliga,Hoffenheim,Stefan Posch,AUT,DF,25.0,1997.0,0.2,2,1,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023
Stefan Posch,/stefan-posch/profil/spieler/223974,26,RB,Austria,14000000,5000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Bologna FC 1909,/fc-bologna/startseite/verein/1025,in,2023,9000000,26.0,1.9,right,ITA-Serie A,Bologna,Stefan Posch,AUT,DF,25.0,1997.0,28.1,6,0,0.0,47,28.0,1.0,49.0,35.0,43.0,0.0,0.0,0.0,157.0,27.0,28.0,49.1,2023
Matteo Pessina,/matteo-pessina/profil/spieler/332179,26,CM,Italy,15000000,12000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,AC Monza,/ac-monza/startseite/verein/2919,in,2023,3000000,26.0,1.87,left,ITA-Serie A,Monza,Matteo Pessina,ITA,MF,25.0,1997.0,32.6,6,0,0.0,41,53.0,1.0,36.0,37.0,36.0,0.0,0.0,0.0,225.0,38.0,35.0,52.1,2023
Andrea Petagna,/andrea-petagna/profil/spieler/199258,28,CF,Italy,10000000,10000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,AC Monza,/ac-monza/startseite/verein/2919,in,2023,0,28.0,1.9,left,ITA-Serie A,Monza,Andrea Petagna,ITA,FW,27.0,1995.0,18.5,2,0,0.0,29,30.0,10.0,3.0,3.0,5.0,1.0,1.0,0.0,46.0,39.0,36.0,52.0,2023
Pablo Marí,/pablo-mari/profil/spieler/210178,29,CB,Spain,5000000,4900000,Arsenal FC,/fc-arsenal/startseite/verein/11,AC Monza,/ac-monza/startseite/verein/2919,in,2023,100000,29.0,1.93,left,ITA-Serie A,Monza,Pablo Marí,ESP,DF,28.0,1993.0,27.6,4,0,0.0,31,9.0,1.0,1.0,31.0,19.0,0.0,0.0,0.0,131.0,59.0,27.0,68.6,2023
Andrea Pinamonti,/andrea-pinamonti/profil/spieler/315865,24,CF,Italy,15000000,20000000,Inter Milan,/inter-mailand/startseite/verein/46,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2023,-5000000,24.0,1.85,right,ITA-Serie A,Sassuolo,Andrea Pinamonti,ITA,FW,23.0,1999.0,24.0,3,1,0.0,21,31.0,8.0,14.0,2.0,7.0,1.0,0.0,0.0,32.0,36.0,79.0,31.3,2023
Cristian Volpato,/cristian-volpato/profil/spieler/746891,19,AM,Italy,3000000,7500000,AS Roma,/as-rom/startseite/verein/12,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2023,-4500000,19.0,1.87,left,ITA-Serie A,Roma,Cristian Volpato,ITA,MF,18.0,2003.0,2.5,0,0,0.0,7,6.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,18.0,1.0,1.0,50.0,2023
Filippo Missori,/filippo-missori/profil/spieler/650993,19,RB,Italy,800000,2500000,Roma U19,/as-rom-u19/startseite/verein/11997,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2023,-1700000,19.0,1.82,right,ITA-Serie A,Roma,Filippo Missori,ITA,DF,18.0,2004.0,2.0,1,0,0.0,4,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,7.0,2.0,2.0,50.0,2023
Manuel Locatelli,/manuel-locatelli/profil/spieler/265088,25,DM,Italy,30000000,30000000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Juventus FC,/juventus-turin/startseite/verein/506,out,2023,0,25.0,1.85,right,ITA-Serie A,Juventus,Manuel Locatelli,ITA,MF,24.0,1998.0,27.2,8,0,0.0,44,31.0,0.0,13.0,27.0,33.0,0.0,0.0,0.0,168.0,34.0,30.0,53.1,2023
Giacomo Raspadori,/giacomo-raspadori/profil/spieler/405885,23,SS,Italy,35000000,26000000,US Sassuolo,/us-sassuolo/startseite/verein/6574,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2023,9000000,23.0,1.72,both,ITA-Serie A,Napoli,Giacomo Raspadori,ITA,"FW,MF",22.0,2000.0,10.1,1,0,0.0,7,12.0,1.0,32.0,4.0,8.0,0.0,0.0,0.0,31.0,3.0,8.0,27.3,2023
Giacomo Raspadori,/giacomo-raspadori/profil/spieler/405885,23,SS,Italy,35000000,26000000,US Sassuolo,/us-sassuolo/startseite/verein/6574,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2023,9000000,23.0,1.72,both,ITA-Serie A,Sassuolo,Giacomo Raspadori,ITA,FW,22.0,2000.0,0.5,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023
Hamed Junior Traorè,/hamed-junior-traore/profil/spieler/391065,23,AM,Cote d'Ivoire,22000000,25620000,US Sassuolo,/us-sassuolo/startseite/verein/6574,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2023,-3620000,23.0,1.77,right,ENG-Premier League,Bournemouth,Hamed Junior Traorè,CIV,"FW,MF",22.0,2000.0,4.7,0,0,0.0,4,4.0,1.0,41.0,2.0,11.0,0.0,0.0,0.0,33.0,3.0,2.0,60.0,2023
Hamed Junior Traorè,/hamed-junior-traore/profil/spieler/391065,23,AM,Cote d'Ivoire,22000000,25620000,US Sassuolo,/us-sassuolo/startseite/verein/6574,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2023,-3620000,23.0,1.77,right,ITA-Serie A,Sassuolo,Hamed Junior Traorè,CIV,"MF,FW",22.0,2000.0,6.6,1,0,0.0,9,2.0,1.0,26.0,2.0,6.0,0.0,0.0,0.0,35.0,3.0,5.0,37.5,2023
Kaan Ayhan,/kaan-ayhan/profil/spieler/119031,28,CB,Turkey,3700000,2800000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Galatasaray,/galatasaray-istanbul/startseite/verein/141,out,2023,900000,28.0,1.85,right,ITA-Serie A,Sassuolo,Kaan Ayhan,TUR,DF,27.0,1994.0,6.1,1,0,0.0,4,8.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,28.0,2.0,7.0,22.2,2023
Sebastiano Luperto,/sebastiano-luperto/profil/spieler/278531,26,CB,Italy,3000000,2500000,SSC Napoli,/ssc-neapel/startseite/verein/6195,FC Empoli,/fc-empoli/startseite/verein/749,in,2023,500000,26.0,1.91,left,ITA-Serie A,Empoli,Sebastiano Luperto,ITA,DF,25.0,1996.0,34.8,4,2,1.0,21,21.0,0.0,2.0,43.0,18.0,0.0,0.0,0.0,170.0,72.0,67.0,51.8,2023
Guglielmo Vicario,/guglielmo-vicario/profil/spieler/286047,26,GK,Italy,16000000,20000000,FC Empoli,/fc-empoli/startseite/verein/749,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2023,-4000000,26.0,1.94,right,ITA-Serie A,Empoli,Guglielmo Vicario,ITA,GK,25.0,1996.0,30.9,3,0,0.0,0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,9.0,2.0,81.8,2023
Kristjan Asllani,/kristjan-asllani/profil/spieler/543771,21,DM,Albania,12000000,10000000,FC Empoli,/fc-empoli/startseite/verein/749,Inter Milan,/inter-mailand/startseite/verein/46,out,2023,2000000,21.0,1.75,right,ITA-Serie A,Inter,Kristjan Asllani,ALB,MF,20.0,2002.0,6.6,2,0,0.0,5,7.0,0.0,21.0,6.0,5.0,0.0,0.0,0.0,37.0,0.0,4.0,0.0,2023
Nedim Bajrami,/nedim-bajrami/profil/spieler/390177,24,AM,Albania,7500000,6000000,FC Empoli,/fc-empoli/startseite/verein/749,US Sassuolo,/us-sassuolo/startseite/verein/6574,out,2023,1500000,24.0,1.79,right,ITA-Serie A,Empoli,Nedim Bajrami,ALB,"MF,FW",23.0,1999.0,10.4,1,0,0.0,6,6.0,3.0,35.0,7.0,4.0,0.0,0.0,0.0,49.0,2.0,7.0,22.2,2023
Nedim Bajrami,/nedim-bajrami/profil/spieler/390177,24,AM,Albania,7500000,6000000,FC Empoli,/fc-empoli/startseite/verein/749,US Sassuolo,/us-sassuolo/startseite/verein/6574,out,2023,1500000,24.0,1.79,right,ITA-Serie A,Sassuolo,Nedim Bajrami,ALB,"FW,MF",23.0,1999.0,9.1,0,0,0.0,6,9.0,6.0,57.0,7.0,7.0,0.0,0.0,0.0,44.0,2.0,4.0,33.3,2023
Boulaye Dia,/boulaye-dia/profil/spieler/626913,26,CF,Senegal,25000000,12000000,Villarreal CF,/fc-villarreal/startseite/verein/1050,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2023,13000000,26.0,1.8,right,ITA-Serie A,Salernitana,Boulaye Dia,SEN,"FW,MF",25.0,1996.0,28.0,4,0,0.0,28,43.0,13.0,6.0,7.0,5.0,0.0,0.0,0.0,97.0,20.0,58.0,25.6,2023
Lorenzo Pirola,/lorenzo-pirola/profil/spieler/487834,21,CB,Italy,8000000,5000000,Inter Milan,/inter-mailand/startseite/verein/46,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2023,3000000,21.0,1.88,left,ITA-Serie A,Salernitana,Lorenzo Pirola,ITA,DF,20.0,2002.0,21.6,4,0,0.0,28,9.0,0.0,1.0,30.0,29.0,0.0,0.0,0.0,83.0,48.0,39.0,55.2,2023
Antonio Candreva,/antonio-candreva/profil/spieler/25488,36,RM,Italy,1500000,500000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2023,1000000,36.0,1.8,right,ITA-Serie A,Salernitana,Antonio Candreva,ITA,"MF,DF",35.0,1987.0,30.3,3,1,1.0,7,35.0,10.0,218.0,17.0,7.0,0.0,1.0,0.0,135.0,2.0,5.0,28.6,2023
