playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,nextSeason
Kelvin Amian,/kelvin-amian/profil/spieler/344072,23,RB,France,3800000,3900000,FC Toulouse,/fc-toulouse/startseite/verein/415,Spezia Calcio,/spezia-calcio/startseite/verein/3522,in,2021,-100000,25.0,1.8,right,ITA-Serie A,Spezia,FRA,DF,23.0,1998.0,29.4,1446.0,122.0,592.0,577.0,294.0,34.0,1446.0,37.0,23.0,62.2,14.0,37.8,670.0,3141.0,1537.0,38.0,25.0,5.0,27.0,20.0,739.0,50.0,2022
Jakub Kiwior,/jakub-kiwior/profil/spieler/425918,21,CB,Poland,25000000,2400000,MSK Zilina,/msk-zilina/startseite/verein/1443,Spezia Calcio,/spezia-calcio/startseite/verein/3522,in,2021,22600000,23.0,1.89,left,ITA-Serie A,Spezia,POL,MF,21.0,2000.0,21.8,937.0,94.0,360.0,497.0,92.0,17.0,937.0,14.0,9.0,64.3,5.0,35.7,380.0,1607.0,667.0,5.0,3.0,1.0,14.0,9.0,467.0,13.0,2022
Aimar Sher,/aimar-sher/profil/spieler/579294,18,CM,Sweden,800000,1450000,Hammarby IF,/hammarby-if/startseite/verein/1059,Spezia Calcio,/spezia-calcio/startseite/verein/3522,in,2021,-650000,20.0,1.75,right,ITA-Serie A,Spezia,SWE,MF,18.0,2002.0,0.5,30.0,1.0,8.0,18.0,4.0,0.0,30.0,0.0,0.0,,0.0,,11.0,65.0,17.0,0.0,2.0,0.0,1.0,0.0,13.0,0.0,2022
Daniele Verde,/daniele-verde/profil/spieler/256361,25,RW,Italy,3000000,600000,AEK Athens,/aek-athen/startseite/verein/2441,Spezia Calcio,/spezia-calcio/startseite/verein/3522,in,2021,2400000,27.0,1.68,left,ITA-Serie A,Spezia,ITA,"FW,MF",25.0,1996.0,21.7,987.0,17.0,158.0,381.0,457.0,49.0,985.0,38.0,15.0,39.5,23.0,60.5,575.0,3484.0,1465.0,51.0,32.0,19.0,17.0,12.0,652.0,98.0,2022
Suf Podgoreanu,/suf-podgoreanu/profil/spieler/540827,19,LW,Israel,300000,410000,Roma U19,/as-rom-u19/startseite/verein/11997,Spezia Calcio,/spezia-calcio/startseite/verein/3522,in,2021,-110000,21.0,1.93,right,ITA-Serie A,Spezia,ISR,FW,19.0,2002.0,1.3,72.0,3.0,7.0,25.0,40.0,1.0,72.0,6.0,3.0,50.0,3.0,50.0,45.0,395.0,139.0,4.0,5.0,0.0,2.0,2.0,54.0,13.0,2022
Gabriele Zappa,/gabriele-zappa/profil/spieler/392569,21,RB,Italy,2000000,3200000,Delfino Pescara 1936,/delfino-pescara-1936/startseite/verein/2921,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,in,2021,-1200000,23.0,1.87,right,ITA-Serie A,Cagliari,ITA,DF,21.0,1999.0,12.7,744.0,46.0,272.0,321.0,161.0,11.0,744.0,26.0,11.0,42.3,15.0,57.7,414.0,2151.0,1086.0,22.0,23.0,2.0,18.0,10.0,441.0,37.0,2022
Boris Radunović,/boris-radunovi%C4%87/profil/spieler/258482,25,GK,Serbia,1500000,500000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,in,2021,1000000,27.0,1.94,right,ITA-Serie A,Cagliari,SRB,GK,25.0,1996.0,3.0,108.0,102.0,108.0,0.0,0.0,0.0,108.0,0.0,0.0,,0.0,,62.0,369.0,216.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2022
Edoardo Goldaniga,/edoardo-goldaniga/profil/spieler/242940,28,CB,Italy,700000,500000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,in,2021,200000,29.0,1.93,right,ITA-Serie A,Cagliari,ITA,DF,27.0,1993.0,10.4,587.0,51.0,257.0,265.0,68.0,8.0,587.0,6.0,3.0,50.0,3.0,50.0,272.0,1234.0,521.0,3.0,6.0,0.0,7.0,0.0,279.0,12.0,2022
Edoardo Goldaniga,/edoardo-goldaniga/profil/spieler/242940,28,CB,Italy,700000,500000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,in,2021,200000,29.0,1.93,right,ITA-Serie A,Sassuolo,ITA,"DF,MF",27.0,1993.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2022
David Zima,/david-zima/profil/spieler/544149,20,CB,Czech Republic,5000000,5900000,SK Slavia Prague,/sk-slavia-prag/startseite/verein/62,Torino FC,/fc-turin/startseite/verein/416,in,2021,-900000,22.0,1.9,right,ITA-Serie A,Torino,CZE,DF,20.0,2000.0,14.6,755.0,71.0,331.0,346.0,79.0,12.0,755.0,7.0,5.0,71.4,2.0,28.6,407.0,1895.0,815.0,7.0,12.0,1.0,9.0,5.0,456.0,8.0,2022
Demba Seck,/demba-seck/profil/spieler/551752,20,RW,Senegal,2700000,3600000,SPAL,/spal/startseite/verein/2722,Torino FC,/fc-turin/startseite/verein/416,in,2021,-900000,22.0,1.9,left,ITA-Serie A,Torino,SEN,"MF,FW",20.0,2001.0,1.6,60.0,0.0,2.0,25.0,33.0,10.0,60.0,6.0,4.0,66.7,2.0,33.3,42.0,346.0,199.0,6.0,2.0,6.0,4.0,2.0,46.0,8.0,2022
Magnus Warming,/magnus-warming/profil/spieler/482107,21,LW,Denmark,700000,900000,Lyngby BK,/lyngby-bk/startseite/verein/369,Torino FC,/fc-turin/startseite/verein/416,in,2021,-200000,23.0,1.88,right,ITA-Serie A,Torino,DEN,"MF,FW",21.0,2000.0,0.6,32.0,0.0,6.0,11.0,15.0,3.0,32.0,1.0,0.0,0.0,1.0,100.0,15.0,134.0,83.0,6.0,1.0,2.0,1.0,2.0,18.0,6.0,2022
Lyanco,/lyanco/profil/spieler/379807,24,CB,Brazil,3500000,7500000,Torino FC,/fc-turin/startseite/verein/416,Southampton FC,/fc-southampton/startseite/verein/180,out,2021,-4000000,26.0,1.87,right,ENG-Premier League,Southampton,BRA,DF,24.0,1997.0,10.1,530.0,104.0,272.0,245.0,19.0,4.0,530.0,4.0,4.0,100.0,0.0,0.0,280.0,1232.0,536.0,3.0,1.0,0.0,5.0,2.0,265.0,1.0,2022
Lucas Boyé,/lucas-boye/profil/spieler/334222,25,CF,Argentina,10000000,3000000,Torino FC,/fc-turin/startseite/verein/416,Elche CF,/fc-elche/startseite/verein/1531,out,2021,7000000,27.0,1.83,right,ESP-La Liga,Elche,ARG,FW,25.0,1996.0,19.0,796.0,25.0,62.0,419.0,331.0,75.0,796.0,88.0,57.0,64.8,31.0,35.2,533.0,2800.0,919.0,37.0,32.0,18.0,142.0,78.0,613.0,89.0,2022
Lorenzo Tonelli,/lorenzo-tonelli/profil/spieler/111347,31,CB,Italy,500000,2400000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,-1900000,33.0,1.83,right,ITA-Serie A,Empoli,ITA,DF,31.0,1990.0,9.7,662.0,87.0,305.0,333.0,28.0,11.0,662.0,5.0,4.0,80.0,1.0,20.0,352.0,1770.0,1172.0,7.0,1.0,0.0,7.0,3.0,392.0,3.0,2022
Nicolas Haas,/nicolas-haas/profil/spieler/192638,25,CM,Switzerland,2000000,2300000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,-300000,27.0,1.78,right,ITA-Serie A,Empoli,SUI,MF,25.0,1996.0,11.1,594.0,27.0,126.0,293.0,179.0,17.0,594.0,9.0,2.0,22.2,7.0,77.8,325.0,1374.0,527.0,8.0,9.0,3.0,18.0,8.0,374.0,49.0,2022
Ardian Ismajli,/ardian-ismajli/profil/spieler/435228,24,CB,Albania,3500000,2000000,Spezia Calcio,/spezia-calcio/startseite/verein/3522,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,1500000,26.0,1.85,right,ITA-Serie A,Empoli,ALB,DF,24.0,1996.0,14.1,894.0,149.0,487.0,387.0,26.0,9.0,894.0,3.0,1.0,33.3,2.0,66.7,470.0,2876.0,1912.0,18.0,7.0,0.0,5.0,0.0,531.0,3.0,2022
Liam Henderson,/liam-henderson/profil/spieler/193867,25,CM,Scotland,2500000,1500000,US Lecce,/us-lecce/startseite/verein/1005,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,1000000,27.0,1.83,right,ITA-Serie A,Empoli,SCO,MF,25.0,1996.0,22.4,1019.0,33.0,128.0,418.0,482.0,60.0,1019.0,13.0,5.0,38.5,8.0,61.5,566.0,2585.0,1123.0,22.0,19.0,1.0,27.0,14.0,681.0,133.0,2022
Giovanni Crociata,/giovanni-crociata/profil/spieler/291400,23,CM,Italy,750000,1000000,FC Crotone,/fc-crotone/startseite/verein/4083,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,-250000,25.0,1.74,right,ITA-Serie A,Empoli,ITA,FW,23.0,1997.0,0.2,11.0,0.0,0.0,5.0,6.0,2.0,11.0,0.0,0.0,,0.0,,7.0,47.0,25.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,2022
Riccardo Fiamozzi,/riccardo-fiamozzi/profil/spieler/197745,28,RB,Italy,300000,500000,US Lecce,/us-lecce/startseite/verein/1005,FC Empoli,/fc-empoli/startseite/verein/749,in,2021,-200000,30.0,1.75,right,ITA-Serie A,Empoli,ITA,DF,28.0,1993.0,6.9,438.0,21.0,143.0,210.0,87.0,2.0,438.0,7.0,3.0,42.9,4.0,57.1,201.0,935.0,526.0,10.0,11.0,0.0,4.0,4.0,237.0,14.0,2022
Hamed Junior Traorè,/hamed-junior-traore/profil/spieler/391065,21,AM,Cote d'Ivoire,22000000,16000000,FC Empoli,/fc-empoli/startseite/verein/749,US Sassuolo,/us-sassuolo/startseite/verein/6574,out,2021,6000000,23.0,1.77,right,ITA-Serie A,Sassuolo,CIV,"FW,MF",21.0,2000.0,19.7,1104.0,10.0,169.0,492.0,460.0,88.0,1104.0,104.0,61.0,58.7,43.0,41.3,743.0,5120.0,2733.0,90.0,56.0,46.0,45.0,43.0,779.0,134.0,2022
Éderson,/ederson/profil/spieler/607854,22,CM,Brazil,20000000,6500000,Sport Club Corinthians Paulista,/corinthians-sao-paulo/startseite/verein/199,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2021,13500000,23.0,1.83,right,ITA-Serie A,Salernitana,BRA,MF,22.0,1999.0,12.7,547.0,21.0,122.0,293.0,145.0,26.0,547.0,38.0,19.0,50.0,19.0,50.0,341.0,1867.0,948.0,25.0,27.0,4.0,24.0,17.0,353.0,39.0,2022
Riccardo Gagliolo,/riccardo-gagliolo/profil/spieler/240786,31,CB,Sweden,700000,2000000,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2021,-1300000,33.0,1.8,left,ITA-Serie A,Salernitana,SWE,DF,31.0,1990.0,12.6,651.0,83.0,315.0,283.0,63.0,11.0,651.0,6.0,4.0,66.7,2.0,33.3,318.0,1514.0,883.0,10.0,4.0,0.0,6.0,3.0,318.0,8.0,2022
Vincenzo Fiorillo,/vincenzo-fiorillo/profil/spieler/55000,31,GK,Italy,200000,600000,Delfino Pescara 1936,/delfino-pescara-1936/startseite/verein/2921,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,in,2021,-400000,33.0,1.9,left,ITA-Serie A,Salernitana,ITA,GK,31.0,1990.0,1.0,35.0,33.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,,0.0,,16.0,55.0,46.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2022
Gianluca Busio,/gianluca-busio/profil/spieler/504209,19,CM,United States,3700000,6000000,Sporting Kansas City,/sporting-kansas-city/startseite/verein/4284,Venezia FC,/venezia-fc/startseite/verein/607,in,2021,-2300000,21.0,1.72,right,ITA-Serie A,Venezia,USA,MF,19.0,2002.0,21.7,1145.0,63.0,337.0,621.0,194.0,18.0,1145.0,21.0,11.0,52.4,10.0,47.6,644.0,3199.0,1580.0,26.0,23.0,3.0,33.0,15.0,717.0,44.0,2022
Thomas Henry,/thomas-henry/profil/spieler/412513,26,CF,France,4000000,5500000,Oud-Heverlee Leuven,/oud-heverlee-leuven/startseite/verein/2727,Venezia FC,/venezia-fc/startseite/verein/607,in,2021,-1500000,28.0,1.91,right,ITA-Serie A,Venezia,FRA,FW,26.0,1994.0,23.5,716.0,34.0,59.0,352.0,311.0,97.0,716.0,38.0,12.0,31.6,26.0,68.4,427.0,1798.0,588.0,20.0,12.0,9.0,91.0,35.0,605.0,99.0,2022
Tanner Tessmann,/tanner-tessmann/profil/spieler/670096,19,CM,United States,2400000,3640000,FC Dallas,/fc-dallas/startseite/verein/8816,Venezia FC,/venezia-fc/startseite/verein/607,in,2021,-1240000,21.0,1.88,right,ITA-Serie A,Venezia,USA,MF,19.0,2001.0,7.6,320.0,45.0,126.0,152.0,51.0,8.0,320.0,12.0,11.0,91.7,0.0,0.0,173.0,1089.0,586.0,12.0,10.0,2.0,13.0,7.0,176.0,18.0,2022
Maximilian Ullmann,/maximilian-ullmann/profil/spieler/239934,25,LB,Austria,500000,500000,Rapid Vienna,/sk-rapid-wien/startseite/verein/170,Venezia FC,/venezia-fc/startseite/verein/607,in,2021,0,27.0,1.8,left,ITA-Serie A,Venezia,AUT,DF,25.0,1996.0,2.7,85.0,8.0,28.0,44.0,13.0,1.0,85.0,1.0,1.0,100.0,0.0,0.0,34.0,139.0,74.0,0.0,2.0,0.0,1.0,0.0,41.0,4.0,2022
Ridgeciano Haps,/ridgeciano-haps/profil/spieler/228444,28,LB,Suriname,1000000,500000,Feyenoord Rotterdam,/feyenoord-rotterdam/startseite/verein/234,Venezia FC,/venezia-fc/startseite/verein/607,in,2021,500000,30.0,1.75,left,ITA-Serie A,Venezia,SUR,DF,28.0,1993.0,22.8,1120.0,94.0,453.0,442.0,233.0,15.0,1120.0,22.0,16.0,72.7,6.0,27.3,522.0,2761.0,1421.0,30.0,35.0,2.0,34.0,4.0,534.0,69.0,2022
David Schnegg,/david-schnegg/profil/spieler/378260,22,LB,Austria,1800000,250000,LASK,/lask/startseite/verein/413,Venezia FC,/venezia-fc/startseite/verein/607,in,2021,1550000,24.0,1.85,left,ITA-Serie A,Venezia,AUT,DF,22.0,1998.0,1.6,112.0,8.0,55.0,41.0,20.0,0.0,112.0,6.0,1.0,16.7,5.0,83.3,63.0,406.0,230.0,2.0,1.0,0.0,3.0,5.0,58.0,5.0,2022
Francesco Di Mariano,/francesco-di-mariano/profil/spieler/238950,25,LW,Italy,1400000,200000,Venezia FC,/venezia-fc/startseite/verein/607,US Lecce,/us-lecce/startseite/verein/1005,out,2021,1200000,27.0,1.77,right,ITA-Serie A,Venezia,ITA,FW,25.0,1996.0,0.7,20.0,1.0,1.0,6.0,13.0,1.0,20.0,2.0,0.0,0.0,2.0,100.0,14.0,112.0,12.0,0.0,1.0,0.0,0.0,0.0,15.0,7.0,2022
Charles De Ketelaere,/charles-de-ketelaere/profil/spieler/435772,21,AM,Belgium,22000000,35500000,Club Brugge KV,/fc-brugge/startseite/verein/2282,AC Milan,/ac-mailand/startseite/verein/5,in,2022,-13500000,22.0,1.92,left,ITA-Serie A,Milan,BEL,"MF,FW",21.0,2001.0,12.4,533.0,10.0,50.0,241.0,252.0,60.0,533.0,59.0,36.0,61.0,16.0,27.1,313.0,2178.0,1149.0,45.0,26.0,14.0,25.0,30.0,351.0,69.0,2023
Malick Thiaw,/malick-thiaw/profil/spieler/521964,21,CB,Germany,20000000,8600000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,AC Milan,/ac-mailand/startseite/verein/5,in,2022,11400000,21.0,1.94,right,GER-Bundesliga,Schalke 04,GER,DF,20.0,2001.0,3.0,171.0,36.0,105.0,62.0,4.0,3.0,171.0,2.0,1.0,50.0,1.0,50.0,76.0,243.0,117.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,2023
Malick Thiaw,/malick-thiaw/profil/spieler/521964,21,CB,Germany,20000000,8600000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,AC Milan,/ac-mailand/startseite/verein/5,in,2022,11400000,21.0,1.94,right,ITA-Serie A,Milan,GER,DF,20.0,2001.0,15.1,1196.0,108.0,546.0,613.0,44.0,15.0,1196.0,4.0,1.0,25.0,2.0,50.0,732.0,3425.0,1896.0,6.0,10.0,0.0,4.0,4.0,824.0,2.0,2023
Junior Messias,/junior-messias/profil/spieler/449151,31,RW,Brazil,4500000,5500000,FC Crotone,/fc-crotone/startseite/verein/4083,AC Milan,/ac-mailand/startseite/verein/5,in,2022,-1000000,32.0,1.74,left,ITA-Serie A,Milan,BRA,"FW,DF",31.0,1991.0,16.6,765.0,32.0,122.0,336.0,323.0,54.0,765.0,68.0,34.0,50.0,21.0,30.9,466.0,3060.0,1659.0,45.0,42.0,18.0,32.0,14.0,530.0,137.0,2023
Mathías Olivera,/mathias-olivera/profil/spieler/376514,24,LB,Uruguay,18000000,16500000,Getafe CF,/fc-getafe/startseite/verein/3709,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2022,1500000,25.0,1.85,left,ITA-Serie A,Napoli,URU,DF,24.0,1997.0,18.3,1588.0,47.0,360.0,805.0,432.0,40.0,1588.0,30.0,10.0,33.3,13.0,43.3,931.0,4080.0,2379.0,60.0,44.0,9.0,22.0,24.0,1040.0,68.0,2023
Khvicha Kvaratskhelia,/khvicha-kvaratskhelia/profil/spieler/502670,21,LW,Georgia,85000000,11500000,Dinamo Batumi,/dinamo-batumi/startseite/verein/11344,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2022,73500000,22.0,1.83,both,ITA-Serie A,Napoli,GEO,FW,21.0,2001.0,28.0,1548.0,8.0,110.0,486.0,976.0,175.0,1546.0,199.0,75.0,37.7,107.0,53.8,1054.0,6935.0,3699.0,139.0,62.0,84.0,63.0,48.0,1221.0,291.0,2023
Kalidou Koulibaly,/kalidou-koulibaly/profil/spieler/93128,31,CB,Senegal,15000000,38000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2022,-23000000,32.0,1.86,right,ENG-Premier League,Chelsea,SEN,DF,31.0,1991.0,20.0,1687.0,174.0,793.0,838.0,63.0,19.0,1687.0,6.0,4.0,66.7,2.0,33.3,1083.0,4728.0,2459.0,10.0,8.0,0.0,10.0,2.0,1209.0,4.0,2023
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,28,CF,Poland,8000000,8000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,0,29.0,1.86,left,FRA-Ligue 1,Marseille,POL,FW,28.0,1994.0,1.4,47.0,3.0,5.0,27.0,15.0,1.0,47.0,1.0,0.0,0.0,1.0,100.0,33.0,171.0,53.0,1.0,3.0,0.0,1.0,1.0,36.0,9.0,2023
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,28,CF,Poland,8000000,8000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,0,29.0,1.86,left,ITA-Serie A,Juventus,POL,FW,28.0,1994.0,17.6,623.0,16.0,45.0,322.0,261.0,75.0,622.0,22.0,11.0,50.0,9.0,40.9,343.0,1317.0,473.0,10.0,18.0,2.0,50.0,16.0,483.0,85.0,2023
Adam Ounas,/adam-ounas/profil/spieler/400485,25,RW,Algeria,7000000,3000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,LOSC Lille,/losc-lille/startseite/verein/1082,out,2022,4000000,26.0,1.72,left,FRA-Ligue 1,Lille,ALG,"FW,MF",25.0,1996.0,11.8,727.0,6.0,56.0,270.0,420.0,37.0,727.0,82.0,37.0,45.1,31.0,37.8,564.0,4043.0,2014.0,55.0,43.0,11.0,25.0,25.0,532.0,125.0,2023
Adam Ounas,/adam-ounas/profil/spieler/400485,25,RW,Algeria,7000000,3000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,LOSC Lille,/losc-lille/startseite/verein/1082,out,2022,4000000,26.0,1.72,left,ITA-Serie A,Napoli,ALG,FW,25.0,1996.0,0.2,19.0,0.0,4.0,12.0,5.0,1.0,19.0,2.0,2.0,100.0,0.0,0.0,14.0,121.0,108.0,3.0,2.0,0.0,0.0,0.0,17.0,1.0,2023
Andrea Cambiaso,/andrea-cambiaso/profil/spieler/459658,22,LB,Italy,8000000,8800000,Genoa CFC,/genua-cfc/startseite/verein/252,Juventus FC,/juventus-turin/startseite/verein/506,in,2022,-800000,23.0,1.83,both,ITA-Serie A,Bologna,ITA,DF,22.0,2000.0,24.1,1790.0,70.0,620.0,771.0,423.0,40.0,1790.0,60.0,31.0,51.7,24.0,40.0,1030.0,5494.0,2822.0,64.0,59.0,17.0,42.0,18.0,1148.0,105.0,2023
Matthijs de Ligt,/matthijs-de-ligt/profil/spieler/326031,22,CB,Netherlands,75000000,67000000,Juventus FC,/juventus-turin/startseite/verein/506,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2022,8000000,23.0,1.89,right,GER-Bundesliga,Bayern Munich,NED,DF,22.0,1999.0,26.7,2322.0,205.0,1018.0,1183.0,132.0,39.0,2322.0,4.0,0.0,0.0,4.0,100.0,1592.0,7491.0,3942.0,17.0,12.0,0.0,11.0,3.0,1704.0,14.0,2023
Luís Maximiano,/luis-maximiano/profil/spieler/367464,23,GK,Portugal,6000000,10260000,Granada CF,/fc-granada/startseite/verein/16795,SS Lazio,/lazio-rom/startseite/verein/398,in,2022,-4260000,24.0,1.9,both,ITA-Serie A,Lazio,POR,GK,23.0,1999.0,0.1,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2023
Marcos Antônio,/marcos-antonio/profil/spieler/468301,22,CM,Brazil,8000000,7500000,Shakhtar Donetsk,/shakhtar-donetsk/startseite/verein/660,SS Lazio,/lazio-rom/startseite/verein/398,in,2022,500000,23.0,1.66,right,ITA-Serie A,Lazio,BRA,MF,22.0,2000.0,6.6,493.0,29.0,117.0,331.0,49.0,1.0,493.0,5.0,4.0,80.0,0.0,0.0,296.0,1197.0,339.0,1.0,9.0,1.0,6.0,4.0,370.0,8.0,2023
Mario Gila,/mario-gila/profil/spieler/618341,21,CB,Spain,3000000,6000000,Real Madrid Castilla,/real-madrid-b-castilla-/startseite/verein/6767,SS Lazio,/lazio-rom/startseite/verein/398,in,2022,-3000000,22.0,1.85,right,ITA-Serie A,Lazio,ESP,DF,21.0,2000.0,1.0,71.0,6.0,36.0,33.0,2.0,0.0,71.0,0.0,0.0,,0.0,,42.0,247.0,99.0,1.0,1.0,0.0,1.0,1.0,46.0,2.0,2023
Joaquín Correa,/joaquin-correa/profil/spieler/227081,27,SS,Argentina,12000000,27300000,SS Lazio,/lazio-rom/startseite/verein/398,Inter Milan,/inter-mailand/startseite/verein/46,out,2022,-15300000,28.0,1.88,right,ITA-Serie A,Inter,ARG,FW,27.0,1994.0,10.6,384.0,2.0,25.0,183.0,183.0,37.0,384.0,32.0,14.0,43.8,13.0,40.6,260.0,1515.0,646.0,19.0,13.0,9.0,29.0,16.0,301.0,61.0,2023
Vedat Muriqi,/vedat-muriqi/profil/spieler/256267,28,CF,Kosovo,15000000,8020000,SS Lazio,/lazio-rom/startseite/verein/398,RCD Mallorca,/rcd-mallorca/startseite/verein/237,out,2022,6980000,29.0,1.94,left,ESP-La Liga,Mallorca,KVX,FW,28.0,1994.0,32.6,1194.0,90.0,160.0,592.0,450.0,112.0,1189.0,31.0,12.0,38.7,15.0,48.4,601.0,2558.0,863.0,28.0,28.0,10.0,80.0,46.0,896.0,152.0,2023
Nicolò Zaniolo,/nicolo-zaniolo/profil/spieler/392085,23,AM,Italy,27000000,15000000,AS Roma,/as-rom/startseite/verein/12,Galatasaray,/galatasaray-istanbul/startseite/verein/141,out,2022,12000000,24.0,1.9,left,ITA-Serie A,Roma,ITA,"MF,FW",23.0,1999.0,9.9,344.0,1.0,36.0,153.0,165.0,45.0,344.0,47.0,10.0,21.3,29.0,61.7,246.0,1695.0,839.0,34.0,27.0,10.0,39.0,35.0,267.0,69.0,2023
Pau López,/pau-lopez/profil/spieler/286415,27,GK,Spain,14000000,12000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,2000000,28.0,1.89,left,FRA-Ligue 1,Marseille,ESP,GK,27.0,1994.0,32.5,1174.0,750.0,1137.0,37.0,0.0,0.0,1174.0,0.0,0.0,,0.0,,880.0,4606.0,2729.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,2023
Jordan Veretout,/jordan-veretout/profil/spieler/164771,29,DM,France,16000000,11000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,5000000,30.0,1.77,right,FRA-Ligue 1,Marseille,FRA,MF,29.0,1993.0,31.8,2376.0,89.0,399.0,1489.0,511.0,33.0,2375.0,18.0,12.0,66.7,5.0,27.8,1860.0,10525.0,4999.0,59.0,62.0,6.0,28.0,13.0,1702.0,73.0,2023
Cengiz Ünder,/cengiz-under/profil/spieler/341647,24,RW,Turkey,20000000,8400000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,11600000,25.0,1.73,left,FRA-Ligue 1,Marseille,TUR,"MF,DF",25.0,1997.0,27.7,1440.0,18.0,139.0,528.0,792.0,130.0,1439.0,96.0,39.0,40.6,50.0,52.1,1070.0,6465.0,2493.0,69.0,47.0,30.0,60.0,31.0,985.0,262.0,2023
Robin Olsen,/robin-olsen/profil/spieler/75458,32,GK,Sweden,1500000,3500000,AS Roma,/as-rom/startseite/verein/12,Aston Villa,/aston-villa/startseite/verein/405,out,2022,-2000000,33.0,1.96,right,ENG-Premier League,Aston Villa,SWE,GK,32.0,1990.0,3.1,141.0,119.0,139.0,2.0,0.0,0.0,141.0,0.0,0.0,,0.0,,80.0,405.0,198.0,0.0,0.0,0.0,1.0,0.0,57.0,0.0,2023
Alessandro Florenzi,/alessandro-florenzi/profil/spieler/130365,31,RB,Italy,2000000,2700000,AS Roma,/as-rom/startseite/verein/12,AC Milan,/ac-mailand/startseite/verein/5,out,2022,-700000,32.0,1.73,right,ITA-Serie A,Milan,ITA,DF,31.0,1991.0,2.3,195.0,3.0,42.0,82.0,71.0,10.0,195.0,1.0,0.0,0.0,1.0,100.0,103.0,340.0,129.0,1.0,1.0,0.0,3.0,0.0,113.0,19.0,2023
