playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,nextSeason
Aurélien Tchouaméni,/aurelien-tchouameni/profil/spieler/413112,22,DM,France,85000000,80000000,AS Monaco,/as-monaco/startseite/verein/162,Real Madrid,/real-madrid/startseite/verein/418,out,2022,5000000,23.0,1.88,right,FRA-Ligue 1,Monaco,Aurélien Tchouaméni,FRA,MF,21.0,2000.0,32.5,71.0,2.18,50.0,0.0,7.0,7.0,4.0,3.0,8.0,0.25,8.0,0.0,0.0,0.0,0.0,0.0,2022
Benoît Badiashile,/benoit-badiashile/profil/spieler/463603,21,CB,France,40000000,38000000,AS Monaco,/as-monaco/startseite/verein/162,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2022,2000000,22.0,1.94,left,FRA-Ligue 1,Monaco,Benoît Badiashile,FRA,DF,20.0,2001.0,20.4,15.0,0.73,11.0,0.0,0.0,3.0,0.0,1.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,2022
Pietro Pellegri,/pietro-pellegri/profil/spieler/364133,21,CF,Italy,3500000,4200000,AS Monaco,/as-monaco/startseite/verein/162,Torino FC,/fc-turin/startseite/verein/416,out,2022,-700000,22.0,1.88,right,ITA-Serie A,Milan,Pietro Pellegri,ITA,FW,20.0,2001.0,1.5,5.0,3.41,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Pietro Pellegri,/pietro-pellegri/profil/spieler/364133,21,CF,Italy,3500000,4200000,AS Monaco,/as-monaco/startseite/verein/162,Torino FC,/fc-turin/startseite/verein/416,out,2022,-700000,22.0,1.88,right,ITA-Serie A,Torino,Pietro Pellegri,ITA,FW,20.0,2001.0,2.4,2.0,0.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Arnaud Kalimuendo,/arnaud-kalimuendo/profil/spieler/585959,20,CF,France,22000000,20000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2022,2000000,21.0,1.75,right,FRA-Ligue 1,Lens,Arnaud Kalimuendo,FRA,FW,19.0,2002.0,23.9,55.0,2.31,40.0,0.0,5.0,5.0,3.0,2.0,6.0,0.25,3.0,0.0,2.0,1.0,0.0,0.0,2022
Arnaud Kalimuendo,/arnaud-kalimuendo/profil/spieler/585959,20,CF,France,22000000,20000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2022,2000000,21.0,1.75,right,FRA-Ligue 1,Paris S-G,Arnaud Kalimuendo,FRA,FW,19.0,2002.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Arthur Theate,/arthur-theate/profil/spieler/368891,22,CB,Belgium,22000000,19000000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2022,3000000,23.0,1.85,left,ITA-Serie A,Bologna,Arthur Theate,BEL,DF,21.0,2000.0,26.9,24.0,0.89,23.0,0.0,0.0,1.0,0.0,0.0,4.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0,2022
Nayef Aguerd,/nayef-aguerd/profil/spieler/361914,26,CB,Morocco,35000000,35000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,West Ham United,/west-ham-united/startseite/verein/379,out,2022,0,27.0,1.9,left,FRA-Ligue 1,Rennes,Nayef Aguerd,MAR,DF,25.0,1996.0,30.4,15.0,0.49,10.0,0.0,0.0,4.0,1.0,0.0,4.0,0.13,3.0,0.0,0.0,0.0,1.0,0.0,2022
Kamaldeen Sulemana,/kamaldeen-sulemana/profil/spieler/746695,20,LW,Ghana,22000000,25000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Southampton FC,/fc-southampton/startseite/verein/180,out,2022,-3000000,21.0,1.75,right,FRA-Ligue 1,Rennes,Kamaldeen Sulemana,GHA,"MF,FW",19.0,2002.0,11.3,46.0,4.07,34.0,1.0,7.0,1.0,2.0,1.0,4.0,0.35,3.0,0.0,1.0,0.0,0.0,0.0,2022
Mathys Tel,/mathys-tel/profil/spieler/801734,17,CF,France,20000000,20000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2022,0,18.0,1.83,right,FRA-Ligue 1,Rennes,Mathys Tel,FRA,"FW,MF",16.0,2005.0,0.6,2.0,3.21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Sofiane Diop,/sofiane-diop/profil/spieler/569389,22,LW,France,15000000,22000000,AS Monaco,/as-monaco/startseite/verein/162,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,-7000000,23.0,1.75,right,FRA-Ligue 1,Monaco,Sofiane Diop,FRA,"MF,FW",21.0,2000.0,21.6,78.0,3.6,50.0,16.0,3.0,2.0,6.0,1.0,11.0,0.51,9.0,0.0,0.0,1.0,1.0,0.0,2022
Gaëtan Laborde,/gaetan-laborde/profil/spieler/181378,28,CF,France,16000000,15000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,1000000,29.0,1.81,left,FRA-Ligue 1,Montpellier,Gaëtan Laborde,FRA,FW,27.0,1994.0,3.8,10.0,2.65,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Gaëtan Laborde,/gaetan-laborde/profil/spieler/181378,28,CF,France,16000000,15000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,1000000,29.0,1.81,left,FRA-Ligue 1,Rennes,Gaëtan Laborde,FRA,FW,27.0,1994.0,30.3,79.0,2.61,61.0,0.0,1.0,16.0,0.0,1.0,19.0,0.63,13.0,0.0,1.0,4.0,0.0,1.0,2022
Mattia Viti,/mattia-viti/profil/spieler/493702,20,CB,Italy,7000000,13000000,FC Empoli,/fc-empoli/startseite/verein/749,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,-6000000,21.0,1.9,left,ITA-Serie A,Empoli,Mattia Viti,ITA,DF,19.0,2002.0,16.6,10.0,0.6,7.0,1.0,0.0,0.0,0.0,2.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,2022
Kasper Schmeichel,/kasper-schmeichel/profil/spieler/16911,35,GK,Denmark,2000000,1000000,Leicester City,/leicester-city/startseite/verein/1003,OGC Nice,/ogc-nizza/startseite/verein/417,in,2022,1000000,36.0,1.89,right,ENG-Premier League,Leicester City,Kasper Schmeichel,DEN,GK,34.0,1986.0,37.0,7.0,0.19,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.08,3.0,0.0,0.0,0.0,0.0,0.0,2022
Amine Gouiri,/amine-gouiri/profil/spieler/418659,22,CF,France,35000000,28000000,OGC Nice,/ogc-nizza/startseite/verein/417,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2022,7000000,23.0,1.81,right,FRA-Ligue 1,Nice,Amine Gouiri,FRA,"FW,MF",21.0,2000.0,30.6,132.0,4.31,75.0,19.0,21.0,9.0,7.0,1.0,17.0,0.56,14.0,0.0,2.0,0.0,1.0,0.0,2022
Mario Lemina,/mario-lemina/profil/spieler/170934,29,DM,Gabon,10000000,11000000,OGC Nice,/ogc-nizza/startseite/verein/417,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,-1000000,29.0,1.84,right,FRA-Ligue 1,Nice,Mario Lemina,GAB,MF,27.0,1993.0,21.9,33.0,1.51,26.0,0.0,0.0,0.0,4.0,3.0,2.0,0.09,1.0,0.0,0.0,0.0,1.0,0.0,2022
Flavius Daniliuc,/flavius-daniliuc/profil/spieler/322655,21,CB,Austria,8000000,5000000,OGC Nice,/ogc-nizza/startseite/verein/417,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,out,2022,3000000,22.0,1.88,right,FRA-Ligue 1,Nice,Flavius Daniliuc,AUT,DF,20.0,2001.0,14.4,11.0,0.77,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,2022
Lucas Da Cunha,/lucas-da-cunha/profil/spieler/495667,21,RW,France,2200000,400000,OGC Nice,/ogc-nizza/startseite/verein/417,Como 1907,/como-1907/startseite/verein/1047,out,2022,1800000,22.0,1.74,left,FRA-Ligue 1,Clermont Foot,Lucas Da Cunha,FRA,"FW,MF",20.0,2001.0,9.3,22.0,2.37,19.0,2.0,0.0,0.0,1.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,2022
Lucas Da Cunha,/lucas-da-cunha/profil/spieler/495667,21,RW,France,2200000,400000,OGC Nice,/ogc-nizza/startseite/verein/417,Como 1907,/como-1907/startseite/verein/1047,out,2022,1800000,22.0,1.74,left,FRA-Ligue 1,Nice,Lucas Da Cunha,FRA,MF,20.0,2001.0,4.4,23.0,5.27,14.0,6.0,0.0,1.0,2.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,2022
Jean-Eudes Aholou,/jean-eudes-aholou/profil/spieler/178313,28,DM,Cote d'Ivoire,2500000,3000000,AS Monaco,/as-monaco/startseite/verein/162,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2022,-500000,29.0,1.86,left,FRA-Ligue 1,Strasbourg,Jean-Eudes Aholou,CIV,MF,27.0,1994.0,11.2,23.0,2.06,19.0,0.0,1.0,1.0,1.0,1.0,3.0,0.27,3.0,0.0,0.0,0.0,0.0,0.0,2022
Lucas Perrin,/lucas-perrin/profil/spieler/352392,23,CB,France,3000000,1500000,Olympique Marseille,/olympique-marseille/startseite/verein/244,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2022,1500000,24.0,1.88,right,FRA-Ligue 1,Strasbourg,Lucas Perrin,FRA,DF,22.0,1998.0,27.8,39.0,1.4,33.0,1.0,0.0,2.0,0.0,3.0,3.0,0.11,2.0,0.0,0.0,1.0,0.0,0.0,2022
Ludovic Ajorque,/ludovic-ajorque/profil/spieler/283994,28,CF,France,9000000,6000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2022,3000000,29.0,1.96,left,FRA-Ligue 1,Strasbourg,Ludovic Ajorque,FRA,FW,27.0,1994.0,30.4,84.0,2.76,63.0,0.0,2.0,9.0,9.0,1.0,10.0,0.33,6.0,0.0,0.0,2.0,2.0,0.0,2022
Jean Onana,/jean-onana/profil/spieler/656441,22,DM,Cameroon,6000000,4000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,RC Lens,/rc-lens/startseite/verein/826,in,2022,2000000,23.0,1.89,right,FRA-Ligue 1,Bordeaux,Jean Onana,CMR,MF,21.0,2000.0,20.4,38.0,1.87,32.0,0.0,2.0,2.0,2.0,0.0,4.0,0.2,3.0,0.0,1.0,0.0,0.0,0.0,2022
Adrien Thomasson,/adrien-thomasson/profil/spieler/215977,29,AM,France,6000000,3900000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,RC Lens,/rc-lens/startseite/verein/826,in,2022,2100000,29.0,1.75,right,FRA-Ligue 1,Strasbourg,Adrien Thomasson,FRA,MF,27.0,1993.0,26.5,89.0,3.35,66.0,4.0,6.0,5.0,6.0,2.0,13.0,0.49,10.0,0.0,1.0,2.0,0.0,0.0,2022
Cheick Doucouré,/cheick-doucoure/profil/spieler/543387,22,DM,Mali,35000000,22600000,RC Lens,/rc-lens/startseite/verein/826,Crystal Palace,/crystal-palace/startseite/verein/873,out,2022,12400000,23.0,1.8,right,FRA-Ligue 1,Lens,Cheick Doucouré,MLI,MF,21.0,2000.0,32.7,96.0,2.93,83.0,0.0,3.0,4.0,3.0,3.0,9.0,0.28,7.0,0.0,0.0,2.0,0.0,0.0,2022
Christopher Wooh,/christopher-wooh/profil/spieler/572326,20,CB,Cameroon,6000000,9000000,RC Lens,/rc-lens/startseite/verein/826,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2022,-3000000,21.0,1.91,right,FRA-Ligue 1,Lens,Christopher Wooh,CMR,DF,19.0,2001.0,11.7,11.0,0.94,6.0,1.0,2.0,1.0,1.0,0.0,3.0,0.26,2.0,0.0,0.0,0.0,1.0,0.0,2022
Jonathan Clauss,/jonathan-clauss/profil/spieler/175639,29,RB,France,14000000,7500000,RC Lens,/rc-lens/startseite/verein/826,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,6500000,30.0,1.78,right,FRA-Ligue 1,Lens,Jonathan Clauss,FRA,DF,28.0,1992.0,33.8,142.0,4.2,82.0,46.0,3.0,5.0,2.0,4.0,21.0,0.62,16.0,2.0,1.0,1.0,0.0,1.0,2022
Patrick Berg,/patrick-berg/profil/spieler/308439,24,DM,Norway,4500000,4000000,RC Lens,/rc-lens/startseite/verein/826,FK Bodø/Glimt,/fk-bodo-glimt/startseite/verein/501,out,2022,500000,25.0,1.78,right,FRA-Ligue 1,Lens,Patrick Berg,NOR,MF,23.0,1997.0,3.4,5.0,1.47,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0,2022
Simon Banza,/simon-banza/profil/spieler/344869,25,CF,France,8000000,3000000,RC Lens,/rc-lens/startseite/verein/826,SC Braga,/sc-braga/startseite/verein/1075,out,2022,5000000,26.0,1.89,right,FRA-Ligue 1,Lens,Simon Banza,FRA,FW,24.0,1996.0,1.4,4.0,2.9,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.45,1.0,0.0,0.0,0.0,0.0,1.0,2022
Corentin Jean,/corentin-jean/profil/spieler/20463,26,CF,France,1000000,1090000,RC Lens,/rc-lens/startseite/verein/826,Inter Miami CF,/inter-miami-cf/startseite/verein/69261,out,2022,-90000,27.0,1.7,right,FRA-Ligue 1,Lens,Corentin Jean,FRA,"FW,MF",26.0,1995.0,2.8,8.0,2.81,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Lucas Paquetá,/lucas-paqueta/profil/spieler/444523,25,AM,Brazil,45000000,42950000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,West Ham United,/west-ham-united/startseite/verein/379,out,2022,2050000,25.0,1.8,left,FRA-Ligue 1,Lyon,Lucas Paquetá,BRA,"MF,FW",23.0,1997.0,30.0,120.0,4.0,80.0,1.0,15.0,15.0,8.0,1.0,14.0,0.47,10.0,0.0,0.0,3.0,1.0,0.0,2022
Malo Gusto,/malo-gusto/profil/spieler/620322,19,RB,France,25000000,30000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2022,-5000000,20.0,1.78,right,FRA-Ligue 1,Lyon,Malo Gusto,FRA,DF,18.0,2003.0,20.9,46.0,2.2,43.0,0.0,1.0,0.0,2.0,0.0,6.0,0.29,5.0,0.0,0.0,0.0,1.0,0.0,2022
Ignatius Ganago,/ignatius-ganago/profil/spieler/531949,23,CF,Cameroon,4000000,4400000,RC Lens,/rc-lens/startseite/verein/826,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,-400000,24.0,1.76,right,FRA-Ligue 1,Lens,Ignatius Ganago,CMR,FW,22.0,1999.0,11.4,29.0,2.55,21.0,1.0,3.0,4.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,2022
Fabien Centonze,/fabien-centonze/profil/spieler/384859,26,RB,France,4000000,4000000,FC Metz,/fc-metz/startseite/verein/347,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,0,27.0,1.82,right,FRA-Ligue 1,Metz,Fabien Centonze,FRA,DF,25.0,1996.0,17.6,27.0,1.53,19.0,1.0,2.0,1.0,3.0,1.0,4.0,0.23,4.0,0.0,0.0,0.0,0.0,0.0,2022
Moussa Sissoko,/moussa-sissoko/profil/spieler/46001,32,CM,France,2500000,2000000,Watford FC,/fc-watford/startseite/verein/1010,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,500000,33.0,1.87,right,ENG-Premier League,Watford,Moussa Sissoko,FRA,MF,31.0,1989.0,35.8,75.0,2.1,62.0,0.0,4.0,3.0,1.0,5.0,3.0,0.08,1.0,0.0,1.0,0.0,0.0,1.0,2022
Florent Mollet,/florent-mollet/profil/spieler/222859,31,AM,France,2000000,1500000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,500000,31.0,1.75,right,FRA-Ligue 1,Montpellier,Florent Mollet,FRA,"FW,MF",29.0,1991.0,29.2,88.0,3.01,53.0,14.0,2.0,8.0,9.0,2.0,6.0,0.21,4.0,1.0,0.0,1.0,0.0,0.0,2022
Florent Mollet,/florent-mollet/profil/spieler/222859,30,AM,France,2000000,500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2022,1500000,31.0,1.75,right,FRA-Ligue 1,Montpellier,Florent Mollet,FRA,"FW,MF",29.0,1991.0,29.2,88.0,3.01,53.0,14.0,2.0,8.0,9.0,2.0,6.0,0.21,4.0,1.0,0.0,1.0,0.0,0.0,2022
Adam Ounas,/adam-ounas/profil/spieler/400485,25,RW,Algeria,7000000,3000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,LOSC Lille,/losc-lille/startseite/verein/1082,in,2022,4000000,26.0,1.72,left,ITA-Serie A,Napoli,Adam Ounas,ALG,"MF,FW",24.0,1996.0,3.6,29.0,8.06,18.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Sven Botman,/sven-botman/profil/spieler/361093,22,CB,Netherlands,45000000,37000000,LOSC Lille,/losc-lille/startseite/verein/1082,Newcastle United,/newcastle-united/startseite/verein/762,out,2022,8000000,23.0,1.95,left,FRA-Ligue 1,Lille,Sven Botman,NED,DF,21.0,2000.0,25.0,18.0,0.72,16.0,1.0,1.0,0.0,0.0,0.0,2.0,0.08,1.0,1.0,0.0,0.0,0.0,0.0,2022
Amadou Onana,/amadou-onana/profil/spieler/485706,20,DM,Belgium,45000000,35000000,LOSC Lille,/losc-lille/startseite/verein/1082,Everton FC,/fc-everton/startseite/verein/29,out,2022,10000000,21.0,1.95,right,FRA-Ligue 1,Lille,Amadou Onana,BEL,MF,19.0,2001.0,15.1,33.0,2.18,28.0,0.0,2.0,2.0,1.0,0.0,2.0,0.13,0.0,0.0,0.0,1.0,1.0,0.0,2022
Renato Sanches,/renato-sanches/profil/spieler/258027,24,CM,Portugal,15000000,15000000,LOSC Lille,/losc-lille/startseite/verein/1082,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,out,2022,0,25.0,1.76,right,FRA-Ligue 1,Lille,Renato Sanches,POR,"MF,FW",23.0,1997.0,18.3,88.0,4.79,69.0,11.0,5.0,2.0,0.0,1.0,10.0,0.54,7.0,3.0,0.0,0.0,0.0,0.0,2022
Pierre Lees-Melou,/pierre-lees-melou/profil/spieler/377393,29,DM,France,4000000,2300000,Norwich City,/norwich-city/startseite/verein/1123,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2022,1700000,30.0,1.85,right,ENG-Premier League,Norwich City,Pierre Lees-Melou,FRA,MF,28.0,1993.0,25.2,55.0,2.18,48.0,1.0,1.0,1.0,1.0,3.0,2.0,0.08,1.0,0.0,0.0,0.0,1.0,0.0,2022
Irvin Cardona,/irvin-cardona/profil/spieler/342226,25,CF,France,2500000,500000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,FC Augsburg,/fc-augsburg/startseite/verein/167,out,2022,2000000,25.0,1.85,right,FRA-Ligue 1,Brest,Irvin Cardona,FRA,"FW,MF",23.0,1997.0,14.8,27.0,1.82,18.0,3.0,1.0,1.0,4.0,0.0,4.0,0.27,2.0,0.0,1.0,0.0,1.0,0.0,2022
Maxime Busi,/maxime-busi/profil/spieler/570817,22,RB,Belgium,2500000,2000000,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,Stade Reims,/stade-reims/startseite/verein/1421,in,2022,500000,23.0,1.82,right,FRA-Ligue 1,Reims,Maxime Busi,BEL,DF,21.0,1999.0,14.4,30.0,2.08,28.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Wout Faes,/wout-faes/profil/spieler/292808,24,CB,Belgium,20000000,17000000,Stade Reims,/stade-reims/startseite/verein/1421,Leicester City,/leicester-city/startseite/verein/1003,out,2022,3000000,25.0,1.87,right,FRA-Ligue 1,Reims,Wout Faes,BEL,DF,23.0,1998.0,37.0,23.0,0.62,20.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
El Bilal Touré,/el-bilal-toure/profil/spieler/649016,20,CF,Mali,12000000,8000000,Stade Reims,/stade-reims/startseite/verein/1421,UD Almería,/ud-almeria/startseite/verein/3302,out,2022,4000000,21.0,1.85,both,FRA-Ligue 1,Reims,El Bilal Touré,MLI,FW,19.0,2001.0,13.3,28.0,2.11,21.0,0.0,1.0,3.0,1.0,2.0,7.0,0.53,5.0,0.0,0.0,2.0,0.0,0.0,2022
Fodé Doucouré,/fode-doucoure/profil/spieler/798925,21,RB,Mali,500000,50000,Stade Reims,/stade-reims/startseite/verein/1421,Red Star FC,/red-star-fc/startseite/verein/1154,out,2022,450000,22.0,1.72,right,FRA-Ligue 1,Reims,Fodé Doucouré,MLI,"DF,FW",20.0,2001.0,1.7,4.0,2.34,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Jonas Omlin,/jonas-omlin/profil/spieler/247915,29,GK,Switzerland,9000000,9000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,out,2022,0,29.0,1.9,right,FRA-Ligue 1,Montpellier,Jonas Omlin,SUI,GK,27.0,1994.0,28.7,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,2022
Nicolas Cozza,/nicolas-cozza/profil/spieler/485965,24,LB,France,3500000,500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,out,2022,3000000,24.0,1.78,left,FRA-Ligue 1,Montpellier,Nicolas Cozza,FRA,DF,22.0,1999.0,30.8,32.0,1.04,21.0,2.0,3.0,0.0,4.0,2.0,5.0,0.16,3.0,1.0,1.0,0.0,0.0,0.0,2022
Azzedine Ounahi,/azzedine-ounahi/profil/spieler/593482,22,CM,Morocco,12000000,8000000,Angers SCO,/sco-angers/startseite/verein/1420,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,4000000,23.0,1.82,right,FRA-Ligue 1,Angers,Azzedine Ounahi,MAR,MF,21.0,2000.0,18.1,47.0,2.59,36.0,0.0,6.0,1.0,2.0,2.0,4.0,0.22,2.0,0.0,1.0,0.0,1.0,0.0,2022
Angelo Fulgini,/angelo-fulgini/profil/spieler/250013,25,AM,France,9000000,6000000,Angers SCO,/sco-angers/startseite/verein/1420,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2022,3000000,26.0,1.82,right,FRA-Ligue 1,Angers,Angelo Fulgini,FRA,"MF,FW",24.0,1996.0,32.5,94.0,2.89,63.0,15.0,2.0,6.0,5.0,3.0,11.0,0.34,5.0,3.0,0.0,2.0,0.0,1.0,2022
Sofiane Boufal,/sofiane-boufal/profil/spieler/232271,29,LW,Morocco,8000000,6000000,Angers SCO,/sco-angers/startseite/verein/1420,Al-Rayyan SC,/al-rayyan-sc/startseite/verein/3229,out,2022,2000000,29.0,1.75,right,FRA-Ligue 1,Angers,Sofiane Boufal,MAR,"FW,MF",27.0,1993.0,25.9,137.0,5.29,61.0,31.0,21.0,7.0,13.0,4.0,15.0,0.58,7.0,1.0,1.0,2.0,4.0,0.0,2022
Enzo Ebosse,/enzo-ebosse/profil/spieler/342877,23,CB,Cameroon,4500000,4000000,Angers SCO,/sco-angers/startseite/verein/1420,Udinese Calcio,/udinese-calcio/startseite/verein/410,out,2022,500000,24.0,1.85,left,FRA-Ligue 1,Angers,Enzo Ebosse,CMR,DF,22.0,1999.0,21.0,26.0,1.24,18.0,0.0,1.0,0.0,6.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,2022
Jimmy Cabot,/jimmy-cabot/profil/spieler/206912,28,RM,France,3500000,2000000,Angers SCO,/sco-angers/startseite/verein/1420,RC Lens,/rc-lens/startseite/verein/826,out,2022,1500000,29.0,1.64,right,FRA-Ligue 1,Angers,Jimmy Cabot,FRA,DF,27.0,1994.0,22.3,36.0,1.61,28.0,4.0,0.0,1.0,1.0,2.0,4.0,0.18,3.0,0.0,0.0,0.0,1.0,0.0,2022
Alexis Tibidi,/alexis-tibidi/profil/spieler/750886,19,LW,France,2000000,2600000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2022,-600000,19.0,1.87,right,GER-Bundesliga,Stuttgart,Alexis Tibidi,FRA,"MF,FW",17.0,2003.0,4.3,15.0,3.49,12.0,0.0,0.0,2.0,1.0,0.0,1.0,0.23,0.0,0.0,0.0,1.0,0.0,0.0,2022
Giulian Biancone,/giulian-biancone/profil/spieler/536507,22,RB,France,6000000,10000000,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,Nottingham Forest,/nottingham-forest/startseite/verein/703,out,2022,-4000000,23.0,1.87,right,FRA-Ligue 1,Troyes,Giulian Biancone,FRA,"DF,MF",21.0,2000.0,25.5,45.0,1.77,34.0,1.0,0.0,5.0,4.0,1.0,3.0,0.12,2.0,1.0,0.0,0.0,0.0,0.0,2022
Jean-Victor Makengo,/jean-victor-makengo/profil/spieler/322305,24,CM,France,10000000,11000000,Udinese Calcio,/udinese-calcio/startseite/verein/410,FC Lorient,/fc-lorient/startseite/verein/1158,in,2022,-1000000,25.0,1.77,left,ITA-Serie A,Udinese,Jean-Victor Makengo,FRA,MF,23.0,1998.0,26.1,59.0,2.26,45.0,0.0,5.0,4.0,3.0,2.0,6.0,0.23,5.0,0.0,1.0,0.0,0.0,0.0,2022
Bamba Dieng,/bamba-dieng/profil/spieler/822458,22,CF,Senegal,8000000,7000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,FC Lorient,/fc-lorient/startseite/verein/1158,in,2022,1000000,23.0,1.78,right,FRA-Ligue 1,Marseille,Bamba Dieng,SEN,FW,21.0,2000.0,10.8,20.0,1.85,11.0,0.0,1.0,4.0,2.0,2.0,5.0,0.46,1.0,0.0,1.0,0.0,2.0,1.0,2022
